episode,episode_return_mean,episode_return_q1,episode_return_q3,episode_return_iqr,steps_mean,steps_q1,steps_q3,steps_iqr,mean_abs_td_error_mean,mean_abs_td_error_q1,mean_abs_td_error_q3,mean_abs_td_error_iqr,mean_abs_q_change_mean,mean_abs_q_change_q1,mean_abs_q_change_q3,mean_abs_q_change_iqr,exploration_ratio_mean,exploration_ratio_q1,exploration_ratio_q3,exploration_ratio_iqr,q_table_size_mean,q_table_size_q1,q_table_size_q3,q_table_size_iqr,q_table_nonzero_mean,q_table_nonzero_q1,q_table_nonzero_q3,q_table_nonzero_iqr,max_q_value_mean,max_q_value_q1,max_q_value_q3,max_q_value_iqr,mean_q_value_mean,mean_q_value_q1,mean_q_value_q3,mean_q_value_iqr,action_entropy_mean,action_entropy_q1,action_entropy_q3,action_entropy_iqr,td_error_std_mean,td_error_std_q1,td_error_std_q3,td_error_std_iqr,q_change_std_mean,q_change_std_q1,q_change_std_q3,q_change_std_iqr,unique_states_visited_mean,unique_states_visited_q1,unique_states_visited_q3,unique_states_visited_iqr
231,53.75,11.5,77.75,66.25,53.75,11.5,77.75,66.25,3.112715289405968,1.8878278450392747,4.303357349946161,2.4155295049068863,0.3112715289405968,0.18878278450392724,0.43033573499461614,0.2415529504906889,0.07051079349017622,0.06249999999999997,0.09818492284341004,0.03568492284341007,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,40.86109414599623,40.86109414599623,40.86109414599623,0.0,13.940499141497224,13.940499141497224,13.940499141497224,0.0,0.6918538909574949,0.6918538909574949,0.6918538909574949,0.0,4.969929812396759,4.969929812396759,4.969929812396759,0.0,0.4969929812396758,0.4969929812396758,0.4969929812396758,0.0,5.0,5.0,5.0,0.0
232,81.0,12.0,127.5,115.5,81.0,12.0,127.5,115.5,2.9763682601656134,1.8377548556234329,4.2035169211795855,2.3657620655561526,0.29763682601656155,0.1837754855623433,0.4203516921179592,0.2365762065556159,0.08823260073260072,0.06249999999999997,0.12124542124542126,0.058745421245421287,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,40.46040249093532,40.46040249093532,40.46040249093532,0.0,13.760114535123282,13.760114535123282,13.760114535123282,0.0,0.4505612088663046,0.4505612088663046,0.4505612088663046,0.0,8.731752336934,8.731752336934,8.731752336934,0.0,0.8731752336934003,0.8731752336934003,0.8731752336934003,0.0,3.0,3.0,3.0,0.0
233,83.0,44.5,111.0,66.5,83.0,44.5,111.0,66.5,2.50448921052005,2.121152956441196,2.930121343929905,0.8089683874887093,0.2504489210520048,0.21211529564411935,0.2930121343929904,0.08089683874887105,0.09457558991819165,0.07842105263157892,0.09703504043126678,0.018613987799687856,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,40.14986941197765,40.14986941197765,40.14986941197765,0.0,13.638479619743212,13.638479619743212,13.638479619743212,0.0,0.6517565611726531,0.6517565611726531,0.6517565611726531,0.0,7.0216579096220535,7.0216579096220535,7.0216579096220535,0.0,0.7021657909622058,0.7021657909622058,0.7021657909622058,0.0,5.0,5.0,5.0,0.0
234,26.75,19.25,35.0,15.75,26.75,19.25,35.0,15.75,3.4300166019125884,2.885411638585279,3.8357366464936904,0.9503250079084116,0.34300166019125866,0.28854116385852785,0.38357366464936876,0.09503250079084091,0.10162601626016257,0.0700295639320029,0.11363636363636362,0.043606799704360724,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,40.14986941197765,40.14986941197765,40.14986941197765,0.0,13.5517453444976,13.5517453444976,13.5517453444976,0.0,0.3046360973492381,0.3046360973492381,0.3046360973492381,0.0,9.034826805621808,9.034826805621808,9.034826805621808,0.0,0.9034826805621804,0.9034826805621804,0.9034826805621804,0.0,4.0,4.0,4.0,0.0
235,59.0,22.75,61.75,39.0,59.0,22.75,61.75,39.0,4.26537483704201,3.2828014015335043,5.475614374987956,2.1928129734544513,0.4265374837042011,0.3282801401533503,0.5475614374987956,0.21928129734544533,0.0983604285818209,0.06737510955302362,0.13191699604743076,0.06454188649440715,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,38.78385978236535,38.78385978236535,38.78385978236535,0.0,12.101013548818752,12.101013548818752,12.101013548818752,0.0,0.6145033203107282,0.6145033203107282,0.6145033203107282,0.0,10.759527634794594,10.759527634794594,10.759527634794594,0.0,1.075952763479459,1.075952763479459,1.075952763479459,0.0,7.0,7.0,7.0,0.0
236,51.25,29.25,71.0,41.75,51.25,29.25,71.0,41.75,3.110355879461107,2.6282507084013367,3.814371751425514,1.1861210430241775,0.31103558794611086,0.26282507084013385,0.3814371751425519,0.11861210430241803,0.11673474945533764,0.06550925925925925,0.1328431372549019,0.06733387799564265,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,37.076942489163045,37.076942489163045,37.076942489163045,0.0,12.170642494075588,12.170642494075588,12.170642494075588,0.0,0.6918966592050799,0.6918966592050799,0.6918966592050799,0.0,5.894733178133548,5.894733178133548,5.894733178133548,0.0,0.5894733178133552,0.5894733178133552,0.5894733178133552,0.0,6.0,6.0,6.0,0.0
237,41.5,10.5,58.0,47.5,41.5,10.5,58.0,47.5,3.153094327051641,2.547534802238949,3.817321673418762,1.269786871179813,0.31530943270516454,0.25475348022389493,0.3817321673418764,0.1269786871179815,0.11790175404986872,0.10282436010591345,0.12403100775193798,0.021206647646024535,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,37.75990810943428,37.75990810943428,37.75990810943428,0.0,12.33317868981038,12.33317868981038,12.33317868981038,0.0,0.6931000500240548,0.6931000500240548,0.6931000500240548,0.0,3.266150209607622,3.266150209607622,3.266150209607622,0.0,0.326615020960762,0.326615020960762,0.326615020960762,0.0,3.0,3.0,3.0,0.0
238,47.0,31.5,67.5,36.0,47.0,31.5,67.5,36.0,2.4744905727526634,1.5573508749144256,3.0825724925866496,1.525221617672224,0.24744905727526634,0.1557350874914426,0.30825724925866477,0.15252216176722216,0.06256410256410253,0.038461538461538394,0.09589743589743588,0.057435897435897484,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,37.75990810943428,37.75990810943428,37.75990810943428,0.0,12.19339310943946,12.19339310943946,12.19339310943946,0.0,0.0,-0.0,-0.0,0.0,9.122491277592962,9.122491277592962,9.122491277592962,0.0,0.9122491277592972,0.9122491277592972,0.9122491277592972,0.0,3.0,3.0,3.0,0.0
239,127.25,97.5,175.75,78.25,127.25,97.5,175.75,78.25,1.9953811691380805,1.3889905489207501,2.0950288579636718,0.7060383090429216,0.19953811691380813,0.1388990548920751,0.2095028857963674,0.07060383090429229,0.06740846915551638,0.05408653846153845,0.09662371748985918,0.04253717902832073,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,39.74848352480433,39.74848352480433,39.74848352480433,0.0,12.592076176579337,12.592076176579337,12.592076176579337,0.0,0.6931288149746025,0.6931288149746025,0.6931288149746025,0.0,4.005646648345597,4.005646648345597,4.005646648345597,0.0,0.4005646648345595,0.4005646648345595,0.4005646648345595,0.0,7.0,7.0,7.0,0.0
240,53.5,10.75,82.25,71.5,53.5,10.75,82.25,71.5,3.560423102457236,1.7974362466472074,4.692594365950846,2.895158119303639,0.35604231024572375,0.17974362466472038,0.46925943659508496,0.2895158119303646,0.1392192513368984,0.121,0.1557486631016042,0.03474866310160421,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,40.515223138614886,40.515223138614886,40.515223138614886,0.0,12.7830846772862,12.7830846772862,12.7830846772862,0.0,0.6931151802186033,0.6931151802186033,0.6931151802186033,0.0,4.555285102022006,4.555285102022006,4.555285102022006,0.0,0.4555285102022006,0.4555285102022006,0.4555285102022006,0.0,4.0,4.0,4.0,0.0
241,45.75,9.75,71.0,61.25,45.75,9.75,71.0,61.25,3.665861487030959,2.677879255528099,4.743008843567559,2.0651295880394596,0.3665861487030958,0.26778792555281006,0.47430088435675555,0.2065129588039455,0.10940170940170937,0.07500000000000001,0.14209401709401703,0.06709401709401702,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,40.515223138614886,40.515223138614886,40.515223138614886,0.0,12.690822291417422,12.690822291417422,12.690822291417422,0.0,0.0,-0.0,-0.0,0.0,8.870227901137588,8.870227901137588,8.870227901137588,0.0,0.8870227901137592,0.8870227901137592,0.8870227901137592,0.0,4.0,4.0,4.0,0.0
242,65.25,56.25,82.5,26.25,65.25,56.25,82.5,26.25,2.7642244399829177,1.9587493657894823,3.0445746272529366,1.0858252614634543,0.2764224439982918,0.19587493657894822,0.3044574627252935,0.10858252614634528,0.09474206349206347,0.0738095238095238,0.11458333333333333,0.04077380952380953,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,37.62701172207863,37.62701172207863,37.62701172207863,0.0,12.85799366454262,12.85799366454262,12.85799366454262,0.0,0.6920129648318738,0.6920129648318738,0.6920129648318738,0.0,4.721573958643894,4.721573958643894,4.721573958643894,0.0,0.4721573958643892,0.4721573958643892,0.4721573958643892,0.0,6.0,6.0,6.0,0.0
243,96.0,93.0,119.0,26.0,96.0,93.0,119.0,26.0,2.161772928977826,1.6626320742365421,2.6139386668381275,0.9513065926015853,0.21617729289778256,0.1662632074236542,0.2613938666838126,0.0951306592601584,0.09309550353028613,0.07923076923076923,0.10603864734299515,0.026807878112225916,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,37.07559629319593,37.07559629319593,37.07559629319593,0.0,12.759963424751124,12.759963424751124,12.759963424751124,0.0,0.6591525038229908,0.6591525038229908,0.6591525038229908,0.0,5.682221427383968,5.682221427383968,5.682221427383968,0.0,0.5682221427383968,0.5682221427383968,0.5682221427383968,0.0,5.0,5.0,5.0,0.0
244,73.5,45.75,113.25,67.5,73.5,45.75,113.25,67.5,2.334898396115851,1.741788763185804,2.4423529210425765,0.7005641578567725,0.23348983961158504,0.17417887631858037,0.2442352921042574,0.07005641578567703,0.09111461774158718,0.08172255860891162,0.10536398467432945,0.02364142606541783,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,36.81063716366303,36.81063716366303,36.81063716366303,0.0,12.608770424242248,12.608770424242248,12.608770424242248,0.0,0.3488320958430319,0.3488320958430319,0.3488320958430319,0.0,8.8528963577722,8.8528963577722,8.8528963577722,0.0,0.8852896357772196,0.8852896357772196,0.8852896357772196,0.0,3.0,3.0,3.0,0.0
245,86.75,40.5,120.75,80.25,86.75,40.5,120.75,80.25,2.8720992814063755,1.825904374976743,3.8922973968314873,2.0663930218547444,0.2872099281406374,0.1825904374976742,0.38922973968314845,0.20663930218547424,0.09002867030363576,0.08858401084010835,0.10365263667150455,0.015068625831396204,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,36.544496681166194,36.544496681166194,36.544496681166194,0.0,12.600050027464992,12.600050027464992,12.600050027464992,0.0,0.666278442414676,0.666278442414676,0.666278442414676,0.0,8.417889955060856,8.417889955060856,8.417889955060856,0.0,0.8417889955060859,0.8417889955060859,0.8417889955060859,0.0,7.0,7.0,7.0,0.0
246,92.5,63.5,104.5,41.0,92.5,63.5,104.5,41.0,2.611914673461761,1.8993916478751207,2.864291265744731,0.9648996178696101,0.2611914673461761,0.18993916478751208,0.286429126574473,0.09648996178696093,0.12191441874833278,0.09251290877796897,0.13672205012672478,0.04420914134875581,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,35.48859388854847,35.48859388854847,35.48859388854847,0.0,12.65293125923654,12.65293125923654,12.65293125923654,0.0,0.6876794221118472,0.6876794221118472,0.6876794221118472,0.0,4.101369875800203,4.101369875800203,4.101369875800203,0.0,0.4101369875800208,0.4101369875800208,0.4101369875800208,0.0,5.0,5.0,5.0,0.0
247,85.0,30.25,135.75,105.5,85.0,30.25,135.75,105.5,2.2442302401427563,1.2993545167473686,2.671354706472298,1.3720001897249294,0.22442302401427572,0.12993545167473672,0.26713547064722987,0.13720001897249315,0.15234845559845558,0.10340250965250963,0.159,0.05559749034749037,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,36.484758986643456,36.484758986643456,36.484758986643456,0.0,12.881746896799967,12.881746896799967,12.881746896799967,0.0,0.6931151802186033,0.6931151802186033,0.6931151802186033,0.0,3.125047037133664,3.125047037133664,3.125047037133664,0.0,0.3125047037133666,0.3125047037133666,0.3125047037133666,0.0,3.0,3.0,3.0,0.0
248,83.0,46.75,115.25,68.5,83.0,46.75,115.25,68.5,2.0284236384643037,1.8092267567754974,2.2367088320209296,0.42748207524543225,0.2028423638464302,0.18092267567754972,0.22367088320209277,0.04274820752454306,0.11093098927852423,0.08589470480827748,0.1538461538461538,0.06795144903787632,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,38.21728217760579,38.21728217760579,38.21728217760579,0.0,13.159742304012877,13.159742304012877,13.159742304012877,0.0,0.6931227292872543,0.6931227292872543,0.6931227292872543,0.0,3.1331346347593945,3.1331346347593945,3.1331346347593945,0.0,0.3133134634759396,0.3133134634759396,0.3133134634759396,0.0,5.0,5.0,5.0,0.0
249,91.5,49.0,128.5,79.5,91.5,49.0,128.5,79.5,1.9150709817297988,1.3540958132230212,2.4477631390737318,1.0936673258507106,0.19150709817297998,0.13540958132230227,0.24477631390737326,0.10936673258507099,0.14398599399588907,0.10789180145008358,0.15901571546732834,0.05112391401724477,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,37.62657782723348,37.62657782723348,37.62657782723348,0.0,13.126511669141028,13.126511669141028,13.126511669141028,0.0,0.6800829048357611,0.6800829048357611,0.6800829048357611,0.0,5.629064754641939,5.629064754641939,5.629064754641939,0.0,0.5629064754641939,0.5629064754641939,0.5629064754641939,0.0,6.0,6.0,6.0,0.0
250,103.5,54.5,153.5,99.0,103.5,54.5,153.5,99.0,2.738686327014568,1.109487248254543,3.9705002494572055,2.8610130012026627,0.27386863270145667,0.11094872482545423,0.3970500249457204,0.28610130012026613,0.07306114063733962,0.0696428571428571,0.09881592708800238,0.029173069945145277,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,40.63778491584356,40.63778491584356,40.63778491584356,0.0,13.548828063920846,13.548828063920846,13.548828063920846,0.0,0.6929346030562364,0.6929346030562364,0.6929346030562364,0.0,2.1423216026711605,2.1423216026711605,2.1423216026711605,0.0,0.2142321602671159,0.2142321602671159,0.2142321602671159,0.0,5.0,5.0,5.0,0.0
251,117.0,100.5,151.0,50.5,117.0,100.5,151.0,50.5,1.8161059264785155,1.348962462724025,2.007956638581951,0.6589941758579259,0.18161059264785157,0.13489624627240238,0.20079566385819522,0.06589941758579285,0.11786186036186032,0.10416666666666666,0.13782217782217776,0.0336555111555111,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,42.17623199093051,42.17623199093051,42.17623199093051,0.0,13.778496335427556,13.778496335427556,13.778496335427556,0.0,0.6931227292872543,0.6931227292872543,0.6931227292872543,0.0,3.0504674304431054,3.0504674304431054,3.0504674304431054,0.0,0.3050467430443104,0.3050467430443104,0.3050467430443104,0.0,5.0,5.0,5.0,0.0
252,100.5,72.25,116.75,44.5,100.5,72.25,116.75,44.5,2.5445670308664314,1.487483069996006,2.9629450800131636,1.4754620100171576,0.25445670308664314,0.14874830699960045,0.2962945080013164,0.14754620100171595,0.09969580677554524,0.07925504727830307,0.11652759948652117,0.037272552208218096,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,41.77172631117996,41.77172631117996,41.77172631117996,0.0,13.921817381185049,13.921817381185049,13.921817381185049,0.0,0.6930917778747354,0.6930917778747354,0.6930917778747354,0.0,5.004627273113905,5.004627273113905,5.004627273113905,0.0,0.5004627273113905,0.5004627273113905,0.5004627273113905,0.0,6.0,6.0,6.0,0.0
253,79.75,59.75,111.0,51.25,79.75,59.75,111.0,51.25,2.152025029195124,1.9295459553011534,2.3215517554333043,0.3920058001321509,0.2152025029195124,0.1929545955301151,0.2321551755433304,0.0392005800132153,0.09108815653367618,0.07568807339449538,0.12065331928345625,0.04496524588896088,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,39.728758581718495,39.728758581718495,39.728758581718495,0.0,13.993011210624704,13.993011210624704,13.993011210624704,0.0,0.6923025066041153,0.6923025066041153,0.6923025066041153,0.0,4.275628250965961,4.275628250965961,4.275628250965961,0.0,0.4275628250965958,0.4275628250965958,0.4275628250965958,0.0,5.0,5.0,5.0,0.0
254,81.75,32.75,124.5,91.75,81.75,32.75,124.5,91.75,2.539534531060318,1.7037385373871117,3.3539088237540238,1.650170286366912,0.2539534531060319,0.17037385373871114,0.33539088237540254,0.1650170286366914,0.13270651762031066,0.0846153846153846,0.17998768472906398,0.09537230011367938,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,39.18568250051833,39.18568250051833,39.18568250051833,0.0,13.924117410351563,13.924117410351563,13.924117410351563,0.0,0.6730116670092565,0.6730116670092565,0.6730116670092565,0.0,6.915265354367742,6.915265354367742,6.915265354367742,0.0,0.6915265354367748,0.6915265354367748,0.6915265354367748,0.0,5.0,5.0,5.0,0.0
255,38.25,21.5,45.75,24.25,38.25,21.5,45.75,24.25,3.2809312677173477,2.076103827677424,4.098967859829793,2.022864032152369,0.3280931267717344,0.2076103827677421,0.40989678598297913,0.20228640321523703,0.07940290671971703,0.0344827586206896,0.12560096153846148,0.09111820291777188,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,38.5598054761086,38.5598054761086,38.5598054761086,0.0,13.836154517553371,13.836154517553371,13.836154517553371,0.0,0.6754645824509031,0.6754645824509031,0.6754645824509031,0.0,6.516501113096579,6.516501113096579,6.516501113096579,0.0,0.651650111309658,0.651650111309658,0.651650111309658,0.0,5.0,5.0,5.0,0.0
256,27.5,9.75,28.75,19.0,27.5,9.75,28.75,19.0,3.3589059238793135,2.7679344478501147,4.16779724539951,1.3998627975493951,0.3358905923879313,0.2767934447850116,0.41677972453995077,0.13998627975493916,0.10780590717299576,0.07500000000000001,0.16508438818565394,0.09008438818565392,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,38.5598054761086,38.5598054761086,38.5598054761086,0.0,13.69836956455627,13.69836956455627,13.69836956455627,0.0,0.0,-0.0,-0.0,0.0,8.766495657418938,8.766495657418938,8.766495657418938,0.0,0.8766495657418945,0.8766495657418945,0.8766495657418945,0.0,2.0,2.0,2.0,0.0
257,57.5,24.75,76.25,51.5,57.5,24.75,76.25,51.5,2.3017134339606686,1.8782977621020491,2.6809755063574485,0.8026777442553994,0.23017134339606682,0.1878297762102049,0.26809755063574486,0.08026777442553995,0.0650366588112071,0.0,0.0986187483634459,0.0986187483634459,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,38.23691262356594,38.23691262356594,38.23691262356594,0.0,13.62012175743818,13.62012175743818,13.62012175743818,0.0,0.6571577614973405,0.6571577614973405,0.6571577614973405,0.0,5.133529959453675,5.133529959453675,5.133529959453675,0.0,0.5133529959453679,0.5133529959453679,0.5133529959453679,0.0,5.0,5.0,5.0,0.0
258,68.25,32.0,78.25,46.25,68.25,32.0,78.25,46.25,3.12116780842339,2.177048199877951,3.4966294006108196,1.3195812007328684,0.3121167808423387,0.21770481998779495,0.34966294006108145,0.1319581200732865,0.09758082117632674,0.07929292929292928,0.11430423509075188,0.035011305797822606,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,38.23691262356594,38.23691262356594,38.23691262356594,0.0,13.4890578350564,13.4890578350564,13.4890578350564,0.0,0.3046360973492381,0.3046360973492381,0.3046360973492381,0.0,8.409612086877033,8.409612086877033,8.409612086877033,0.0,0.8409612086877029,0.8409612086877029,0.8409612086877029,0.0,4.0,4.0,4.0,0.0
259,56.0,25.5,62.5,37.0,56.0,25.5,62.5,37.0,4.02802267754463,2.1916888577459113,5.7391702603561265,3.5474814026102153,0.40280226775446304,0.21916888577459107,0.5739170260356125,0.3547481402610214,0.11638182299947003,0.09583333333333333,0.13811605723370424,0.04228272390037091,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,38.14299139113775,38.14299139113775,38.14299139113775,0.0,12.247707966779323,12.247707966779323,12.247707966779323,0.0,0.6914160776171183,0.6914160776171183,0.6914160776171183,0.0,10.30291156640186,10.30291156640186,10.30291156640186,0.0,1.0302911566401858,1.0302911566401858,1.0302911566401858,0.0,7.0,7.0,7.0,0.0
260,28.5,11.5,36.0,24.5,28.5,11.5,36.0,24.5,2.884162928833892,2.0433295586272284,3.7285228704157554,1.685193311788527,0.28841629288338916,0.20433295586272282,0.37285228704157575,0.16851933117885293,0.11279137529137527,0.0817307692307692,0.11818181818181818,0.036451048951048975,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,38.14299139113775,38.14299139113775,38.14299139113775,0.0,12.1263788414839,12.1263788414839,12.1263788414839,0.0,0.5004024235381879,0.5004024235381879,0.5004024235381879,0.0,7.268305084983416,7.268305084983416,7.268305084983416,0.0,0.7268305084983416,0.7268305084983416,0.7268305084983416,0.0,3.0,3.0,3.0,0.0
261,96.75,58.0,139.25,81.25,96.75,58.0,139.25,81.25,2.5556573378991105,1.5846367409391522,3.5575362917770597,1.9728995508379075,0.2555657337899108,0.15846367409391493,0.35575362917770575,0.19728995508379082,0.1380866214281568,0.10720517179670719,0.17162162162162156,0.06441644982491437,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,35.46728646227254,35.46728646227254,35.46728646227254,0.0,12.187870821417414,12.187870821417414,12.187870821417414,0.0,0.6872920626194337,0.6872920626194337,0.6872920626194337,0.0,6.260264505312337,6.260264505312337,6.260264505312337,0.0,0.6260264505312338,0.6260264505312338,0.6260264505312338,0.0,7.0,7.0,7.0,0.0
262,29.5,20.25,40.75,20.5,29.5,20.25,40.75,20.5,3.897495418617397,3.267888587233087,4.88804960509598,1.620161017862893,0.3897495418617396,0.326788858723309,0.4888049605095975,0.1620161017862885,0.06745871250421298,0.0483695652173913,0.08575581395348833,0.03738624873609703,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,35.20775202709097,35.20775202709097,35.20775202709097,0.0,12.175054887058648,12.175054887058648,12.175054887058648,0.0,0.6928767397383337,0.6928767397383337,0.6928767397383337,0.0,6.43907119566656,6.43907119566656,6.43907119566656,0.0,0.643907119566656,0.643907119566656,0.643907119566656,0.0,8.0,8.0,8.0,0.0
